FeatureSize,Run,Model,Dataset,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
5,11,GradientBoosting,CPTAC,,,,,,5
5,12,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9993489583333334,5
5,12,LogisticRegression,Test (TCGA),0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.982363315696649,5
5,12,LogisticRegression,CPTAC,,,,,,5
5,12,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,12,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,5
5,12,RandomForest,CPTAC,,,,,,5
5,12,SVM,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9990234375,5
5,12,SVM,Test (TCGA),0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9814814814814815,5
5,12,SVM,CPTAC,,,,,,5
5,12,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9983723958333334,5
5,12,KNN,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9832451499118167,5
5,12,KNN,CPTAC,,,,,,5
5,12,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,12,GradientBoosting,Test (TCGA),0.9166666666666666,0.84,1.0,0.9130434782608695,0.9964726631393299,5
5,12,GradientBoosting,CPTAC,,,,,,5
5,13,LogisticRegression,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9996744791666666,5
5,13,LogisticRegression,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9823633156966491,5
5,13,LogisticRegression,CPTAC,,,,,,5
5,13,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,13,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,5
5,13,RandomForest,CPTAC,,,,,,5
5,13,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,1.0,5
5,13,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179893,5
5,13,SVM,CPTAC,,,,,,5
5,13,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,5
5,13,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9506172839506173,5
5,13,KNN,CPTAC,,,,,,5
5,13,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,13,GradientBoosting,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9506172839506173,5
5,13,GradientBoosting,CPTAC,,,,,,5
5,14,LogisticRegression,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9967447916666666,5
5,14,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,5
5,14,LogisticRegression,CPTAC,,,,,,5
5,14,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,14,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,14,RandomForest,CPTAC,,,,,,5
5,14,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9957682291666666,5
5,14,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,14,SVM,CPTAC,,,,,,5
5,14,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9977213541666666,5
5,14,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,14,KNN,CPTAC,,,,,,5
5,14,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,14,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,14,GradientBoosting,CPTAC,,,,,,5
5,15,LogisticRegression,Train (TCGA),0.9553571428571429,0.9387755102040817,0.9583333333333334,0.9484536082474226,0.9964192708333334,5
5,15,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9858906525573192,5
5,15,LogisticRegression,CPTAC,,,,,,5
5,15,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,15,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179894,5
5,15,RandomForest,CPTAC,,,,,,5
5,15,SVM,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.998046875,5
5,15,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179894,5
5,15,SVM,CPTAC,,,,,,5
5,15,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9986979166666666,5
5,15,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9717813051146384,5
5,15,KNN,CPTAC,,,,,,5
5,15,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,15,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9797178130511464,5
5,15,GradientBoosting,CPTAC,,,,,,5
5,16,LogisticRegression,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9947916666666666,5
5,16,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,16,LogisticRegression,CPTAC,,,,,,5
5,16,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,16,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,16,RandomForest,CPTAC,,,,,,5
5,16,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9873046875,5
5,16,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,16,SVM,CPTAC,,,,,,5
5,16,KNN,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9993489583333334,5
5,16,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,16,KNN,CPTAC,,,,,,5
5,16,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,16,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,16,GradientBoosting,CPTAC,,,,,,5
5,17,LogisticRegression,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,5
5,17,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9876543209876543,5
5,17,LogisticRegression,CPTAC,,,,,,5
5,17,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,17,RandomForest,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9858906525573192,5
5,17,RandomForest,CPTAC,,,,,,5
5,17,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,17,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9858906525573192,5
5,17,SVM,CPTAC,,,,,,5
5,17,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,1.0,5
5,17,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9523809523809523,5
5,17,KNN,CPTAC,,,,,,5
5,17,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,17,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9100529100529102,5
5,17,GradientBoosting,CPTAC,,,,,,5
5,18,LogisticRegression,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9947916666666666,5
5,18,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,18,LogisticRegression,CPTAC,,,,,,5
5,18,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,18,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,18,RandomForest,CPTAC,,,,,,5
5,18,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,5
5,18,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,18,SVM,CPTAC,,,,,,5
5,18,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,5
5,18,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,5
5,18,KNN,CPTAC,,,,,,5
5,18,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,18,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,18,GradientBoosting,CPTAC,,,,,,5
5,19,LogisticRegression,Train (TCGA),0.9375,0.9183673469387755,0.9375,0.9278350515463918,0.9918619791666666,5
5,19,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,19,LogisticRegression,CPTAC,,,,,,5
5,19,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,19,RandomForest,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,19,RandomForest,CPTAC,,,,,,5
5,19,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9944661458333333,5
5,19,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,19,SVM,CPTAC,,,,,,5
5,19,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9967447916666667,5
5,19,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9814814814814815,5
5,19,KNN,CPTAC,,,,,,5
5,19,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,19,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,19,GradientBoosting,CPTAC,,,,,,5
5,20,LogisticRegression,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9973958333333334,5
5,20,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483246,5
5,20,LogisticRegression,CPTAC,,,,,,5
5,20,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,20,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9876543209876543,5
5,20,RandomForest,CPTAC,,,,,,5
5,20,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,5
5,20,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9947089947089947,5
5,20,SVM,CPTAC,,,,,,5
5,20,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9991861979166666,5
5,20,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9991181657848325,5
5,20,KNN,CPTAC,,,,,,5
5,20,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,20,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9673721340388007,5
5,20,GradientBoosting,CPTAC,,,,,,5
5,21,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9977213541666666,5
5,21,LogisticRegression,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9894179894179894,5
5,21,LogisticRegression,CPTAC,,,,,,5
5,21,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,21,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,5
5,21,RandomForest,CPTAC,,,,,,5
5,21,SVM,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9993489583333334,5
5,21,SVM,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9929453262786596,5
5,21,SVM,CPTAC,,,,,,5
5,21,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9982096354166666,5
5,21,KNN,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.990299823633157,5
5,21,KNN,CPTAC,,,,,,5
5,21,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,21,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9488536155202822,5
5,21,GradientBoosting,CPTAC,,,,,,5
5,22,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9947916666666666,5
5,22,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,22,LogisticRegression,CPTAC,,,,,,5
5,22,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,22,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,5
5,22,RandomForest,CPTAC,,,,,,5
5,22,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9986979166666666,5
5,22,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,5
5,22,SVM,CPTAC,,,,,,5
5,22,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,1.0,5
5,22,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,22,KNN,CPTAC,,,,,,5
5,22,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,22,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,22,GradientBoosting,CPTAC,,,,,,5
5,23,LogisticRegression,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9954427083333334,5
5,23,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,23,LogisticRegression,CPTAC,,,,,,5
5,23,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,23,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,5
5,23,RandomForest,CPTAC,,,,,,5
5,23,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9986979166666666,5
5,23,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,23,SVM,CPTAC,,,,,,5
5,23,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,1.0,5
5,23,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,23,KNN,CPTAC,,,,,,5
5,23,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,23,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9911816578483246,5
5,23,GradientBoosting,CPTAC,,,,,,5
5,24,LogisticRegression,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9954427083333334,5
5,24,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,24,LogisticRegression,CPTAC,,,,,,5
5,24,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,24,RandomForest,Test (TCGA),0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,0.9876543209876544,5
5,24,RandomForest,CPTAC,,,,,,5
5,24,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9970703125,5
5,24,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,24,SVM,CPTAC,,,,,,5
5,24,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9982096354166666,5
5,24,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,5
5,24,KNN,CPTAC,,,,,,5
5,24,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,24,GradientBoosting,Test (TCGA),0.8125,0.7307692307692307,0.9047619047619048,0.8085106382978723,0.8227513227513227,5
5,24,GradientBoosting,CPTAC,,,,,,5
5,25,LogisticRegression,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9977213541666666,5
5,25,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179895,5
5,25,LogisticRegression,CPTAC,,,,,,5
5,25,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,25,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9973544973544973,5
5,25,RandomForest,CPTAC,,,,,,5
5,25,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,5
5,25,SVM,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9929453262786596,5
5,25,SVM,CPTAC,,,,,,5
5,25,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9991861979166666,5
5,25,KNN,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9991181657848325,5
5,25,KNN,CPTAC,,,,,,5
5,25,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,25,GradientBoosting,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9911816578483246,5
5,25,GradientBoosting,CPTAC,,,,,,5
5,26,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9986979166666666,5
5,26,LogisticRegression,Test (TCGA),0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9894179894179895,5
5,26,LogisticRegression,CPTAC,,,,,,5
5,26,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,26,RandomForest,Test (TCGA),0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9841269841269842,5
5,26,RandomForest,CPTAC,,,,,,5
5,26,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,5
5,26,SVM,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9841269841269842,5
5,26,SVM,CPTAC,,,,,,5
5,26,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9993489583333334,5
5,26,KNN,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9885361552028218,5
5,26,KNN,CPTAC,,,,,,5
5,26,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,26,GradientBoosting,Test (TCGA),0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9197530864197531,5
5,26,GradientBoosting,CPTAC,,,,,,5
5,27,LogisticRegression,Train (TCGA),0.9642857142857143,0.94,0.9791666666666666,0.9591836734693877,0.9977213541666666,5
5,27,LogisticRegression,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9929453262786596,5
5,27,LogisticRegression,CPTAC,,,,,,5
5,27,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,27,RandomForest,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9929453262786596,5
5,27,RandomForest,CPTAC,,,,,,5
5,27,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.998046875,5
5,27,SVM,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9894179894179894,5
5,27,SVM,CPTAC,,,,,,5
5,27,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9983723958333334,5
5,27,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9902998236331569,5
5,27,KNN,CPTAC,,,,,,5
5,27,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,27,GradientBoosting,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9559082892416226,5
5,27,GradientBoosting,CPTAC,,,,,,5
5,28,LogisticRegression,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9967447916666666,5
5,28,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,5
5,28,LogisticRegression,CPTAC,,,,,,5
5,28,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,28,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9982363315696648,5
5,28,RandomForest,CPTAC,,,,,,5
5,28,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9986979166666666,5
5,28,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,5
5,28,SVM,CPTAC,,,,,,5
5,28,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9978841145833333,5
5,28,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9973544973544974,5
5,28,KNN,CPTAC,,,,,,5
5,28,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,28,GradientBoosting,Test (TCGA),0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9911816578483245,5
5,28,GradientBoosting,CPTAC,,,,,,5
5,29,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9934895833333334,5
5,29,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,5
5,29,LogisticRegression,CPTAC,,,,,,5
5,29,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,29,RandomForest,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.980599647266314,5
5,29,RandomForest,CPTAC,,,,,,5
5,29,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,5
5,29,SVM,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9876543209876543,5
5,29,SVM,CPTAC,,,,,,5
5,29,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9991861979166666,5
5,29,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9717813051146384,5
5,29,KNN,CPTAC,,,,,,5
5,29,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,29,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9303350970017636,5
5,29,GradientBoosting,CPTAC,,,,,,5
5,30,LogisticRegression,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9973958333333334,5
5,30,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9894179894179894,5
5,30,LogisticRegression,CPTAC,,,,,,5
5,30,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,30,RandomForest,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9911816578483246,5
5,30,RandomForest,CPTAC,,,,,,5
5,30,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,5
5,30,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,5
5,30,SVM,CPTAC,,,,,,5
5,30,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9991861979166666,5
5,30,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393297,5
5,30,KNN,CPTAC,,,,,,5
5,30,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,30,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9506172839506173,5
5,30,GradientBoosting,CPTAC,,,,,,5
5,31,LogisticRegression,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9951171875,5
5,31,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,5
5,31,LogisticRegression,CPTAC,,,,,,5
5,31,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,31,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9973544973544974,5
5,31,RandomForest,CPTAC,,,,,,5
5,31,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9986979166666666,5
5,31,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,31,SVM,CPTAC,,,,,,5
5,31,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,5
5,31,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,31,KNN,CPTAC,,,,,,5
5,31,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,31,GradientBoosting,Test (TCGA),0.8541666666666666,0.7692307692307693,0.9523809523809523,0.851063829787234,0.8650793650793651,5
5,31,GradientBoosting,CPTAC,,,,,,5
5,32,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9938151041666667,5
5,32,LogisticRegression,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.982363315696649,5
5,32,LogisticRegression,CPTAC,,,,,,5
5,32,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,5
5,32,RandomForest,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9876543209876543,5
5,32,RandomForest,CPTAC,,,,,,5
5,32,SVM,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9964192708333334,5
5,32,SVM,Test (TCGA),0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9805996472663139,5
